Log Time,kerberos,Bat
2025-02-15 14:53:35,laptiev,3.856667
2025-02-15 14:53:01,laptiev,3.858333
2025-02-15 14:52:26,laptiev,3.863333
2025-02-15 14:51:52,laptiev,3.851667
2025-02-15 14:51:18,laptiev,3.855
2025-02-15 14:50:44,laptiev,3.863333
2025-02-15 14:50:10,laptiev,3.853333
2025-02-15 14:49:35,laptiev,3.855
2025-02-15 14:49:01,laptiev,3.93
2025-02-15 14:48:27,laptiev,3.86
2025-02-15 14:47:53,laptiev,3.863333
2025-02-15 14:47:19,laptiev,3.863333
2025-02-15 14:46:45,laptiev,3.93
2025-02-15 14:46:11,laptiev,3.935
2025-02-15 14:45:37,laptiev,3.935
2025-02-15 14:45:03,laptiev,3.858333
2025-02-15 14:44:29,laptiev,3.86
2025-02-15 14:43:55,laptiev,3.865
2025-02-15 14:43:21,laptiev,3.866667
2025-02-15 14:42:46,laptiev,3.866667
2025-02-15 14:42:12,laptiev,3.863333
2025-02-15 14:41:38,laptiev,3.863333
2025-02-15 14:41:04,laptiev,3.866667
2025-02-15 14:40:30,laptiev,3.866667
2025-02-15 14:39:55,laptiev,3.866667
2025-02-15 14:39:21,laptiev,3.866667
2025-02-15 14:38:47,laptiev,3.866667
2025-02-15 14:38:13,laptiev,3.866667
2025-02-15 14:37:39,laptiev,3.936667
2025-02-15 14:37:05,laptiev,3.866667
2025-02-15 14:36:31,laptiev,3.94
2025-02-15 14:35:56,laptiev,3.94
2025-02-15 14:35:22,laptiev,3.868334
2025-02-15 14:34:48,laptiev,3.94
2025-02-15 14:34:14,laptiev,3.868334
2025-02-15 14:33:40,laptiev,3.94
2025-02-15 14:33:06,laptiev,3.94
2025-02-15 14:32:32,laptiev,3.866667
2025-02-15 14:31:58,laptiev,3.87
2025-02-15 14:31:24,laptiev,3.94
2025-02-15 14:30:50,laptiev,3.94
2025-02-15 14:30:16,laptiev,3.87
2025-02-15 14:29:41,laptiev,3.868334
2025-02-15 14:29:07,laptiev,3.875
2025-02-15 14:28:33,laptiev,3.876667
2025-02-15 14:27:59,laptiev,3.943333
2025-02-15 14:27:25,laptiev,3.948333
2025-02-15 14:26:51,laptiev,3.946667
2025-02-15 14:26:16,laptiev,3.946667
2025-02-15 14:25:42,laptiev,3.876667
2025-02-15 14:25:08,laptiev,3.948333
2025-02-15 14:24:34,laptiev,3.948333
2025-02-15 14:24:00,laptiev,3.95
2025-02-15 14:23:26,laptiev,3.88
2025-02-15 14:22:52,laptiev,3.95
2025-02-15 14:22:18,laptiev,3.953333
2025-02-15 14:21:44,laptiev,3.883333
2025-02-15 14:21:10,laptiev,3.883333
2025-02-15 14:20:35,laptiev,3.883333
2025-02-15 14:20:01,laptiev,3.883333
2025-02-15 14:19:27,laptiev,3.956667
2025-02-15 14:18:53,laptiev,3.883333
2025-02-15 14:18:19,laptiev,3.885
2025-02-15 14:17:45,laptiev,3.956667
2025-02-15 14:17:10,laptiev,3.885
2025-02-15 14:16:36,laptiev,3.883333
2025-02-15 14:16:02,laptiev,3.886667
2025-02-15 14:15:28,laptiev,3.885
2025-02-15 14:14:54,laptiev,3.89
2025-02-15 14:14:19,laptiev,3.893333
2025-02-15 14:13:45,laptiev,3.901667
2025-02-15 14:13:12,laptiev,3.988333
2025-02-15 14:12:42,laptiev,4.053333
2025-02-15 14:11:36,laptiev,22.129395
2025-02-15 14:11:02,laptiev,22.150757
2025-02-15 14:10:28,laptiev,22.153427
2025-02-15 14:09:54,laptiev,22.126724
2025-02-15 14:09:20,laptiev,22.145416
2025-02-15 14:08:46,laptiev,22.1828
2025-02-15 14:08:16,laptiev,22.051956
2025-02-15 14:07:46,laptiev,22.001221
